URL,Year,School,Conf,Class,Pos,G,college_solo_tackles,college_assisted_tackle,college_total_tackles,college_tackles_for_loss,college_sk,college_int,college_int_yds,college_int_td,college_passes_defended,college_fumbles_recov,college_fumbles_recov_yds,college_fumbles_recov_td,college_fumbles_forced
https://www.sports-reference.com/cfb/players/dwight-lowery-1.html,,San Jose State,WAC,,,25.0,53.0,39.0,92.0,0.5,0.0,13.0,147.0,1.0,0.0,0.0,0.0,0.0,0.0
https://www.sports-reference.com/cfb/players/erin-henderson-1.html,,Maryland,ACC,,,25.0,118.0,129.0,247.0,17.5,2.0,3.0,57.0,1.0,0.0,0.0,0.0,0.0,0.0
https://www.sports-reference.com/cfb/players/ervin-baldwin-1.html,,Michigan State,Big Ten,,,25.0,40.0,53.0,93.0,25.0,12.5,1.0,19.0,1.0,0.0,1.0,12.0,1.0,0.0
https://www.sports-reference.com/cfb/players/ezra-butler-1.html,,Nevada,WAC,,,36.0,139.0,100.0,239.0,46.5,16.0,4.0,41.0,2.0,3.0,0.0,0.0,0.0,2.0
https://www.sports-reference.com/cfb/players/frank-okam-1.html,,Texas,Big 12,,,48.0,45.0,50.0,95.0,15.0,7.5,0.0,0.0,0.0,5.0,2.0,13.0,1.0,1.0
https://www.sports-reference.com/cfb/players/gary-guyton-1.html,,Georgia Tech,ACC,,,39.0,77.0,49.0,126.0,24.5,7.0,1.0,7.0,0.0,6.0,0.0,38.0,1.0,0.0
https://www.sports-reference.com/cfb/players/geno-hayes-1.html,,Florida State,ACC,,,36.0,82.0,57.0,139.0,29.5,8.0,2.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0
https://www.sports-reference.com/cfb/players/glenn-dorsey-1.html,,LSU,SEC,,,40.0,71.0,83.0,154.0,25.0,13.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
https://www.sports-reference.com/cfb/players/glenn-sharpe-1.html,,Miami (FL),ACC,,,41.0,29.0,14.0,43.0,1.0,0.0,4.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.sports-reference.com/cfb/players/haruki-nakamura-1.html,,Cincinnati,Big East,,,37.0,147.0,90.0,237.0,9.0,2.5,7.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.sports-reference.com/cfb/players/hilee-taylor-1.html,,North Carolina,ACC,,,41.0,61.0,29.0,90.0,22.5,14.5,0.0,0.0,0.0,2.0,1.0,21.0,1.0,5.0
https://www.sports-reference.com/cfb/players/husain-abdullah-1.html,,Washington State,Pac-10,,,45.0,133.0,80.0,213.0,11.0,0.0,10.0,172.0,1.0,0.0,0.0,0.0,0.0,0.0
https://www.sports-reference.com/cfb/players/jack-ikegwuonu-1.html,,Wisconsin,Big Ten,,,39.0,77.0,14.0,91.0,5.5,0.0,6.0,89.0,1.0,0.0,0.0,50.0,1.0,0.0
https://www.sports-reference.com/cfb/players/jack-williams-1.html,,Kent State,MAC,,,44.0,152.0,66.0,218.0,14.5,3.0,13.0,209.0,1.0,0.0,0.0,0.0,0.0,0.0
